"Accident_ID","النوع","التاريخ","السرعة","ع.اصابات بسيطة","ع.اصابات بليغة","ع.اصابات الوفاه","ع.اصابات متوسطة","مسارب الطريق","سطح الطريق","جنسية المركبة","فئه الرخصه","نوع الطريق","الاضائة","الطقس","خصائص طريق","خطأ السائق","محافظه","فئة المركبة","تاريخ الحادث","عدد المركبات","عمرالسائق","جنس السائق"
"1722643","صدم","5/12/2017 14:29","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","سيارة ركوب صغيرة","5/12/2017 14:29","2","27","ذكر"
"1722678","صدم","5/12/2017 15:30","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","سيارة ركوب صغيرة","5/12/2017 15:30","2","36","ذكر"
"1722678","صدم","5/12/2017 15:30","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","5/12/2017 15:30","2","","ذكر"
"1724176","صدم","6/12/2017 19:13","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","مطر","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/12/2017 19:13","2","",""
"1724176","صدم","6/12/2017 19:13","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/12/2017 19:13","2","34","ذكر"
"1725066","صدم","8/12/2017 22:48","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/12/2017 22:48","2","27","ذكر"
"1725066","صدم","8/12/2017 22:48","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/12/2017 22:48","2","34","ذكر"
"1725967","صدم","11/12/2017 8:29","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/12/2017 8:29","3","35","انثى"
"1725967","صدم","11/12/2017 8:29","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/12/2017 8:29","3","",""
"1725967","صدم","11/12/2017 8:29","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة سادسة (أ+ب)","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","شحن","11/12/2017 8:29","3","46","ذكر"
"1726266","صدم","11/12/2017 20:00","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/12/2017 20:00","2","38","ذكر"
"1726266","صدم","11/12/2017 20:00","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/12/2017 20:00","2","26","ذكر"
"1726910","صدم","12/13/2017 10:43:00 AM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","ركوب متوسطة","12/13/2017 10:43:00 AM","2","31","ذكر"
"1726910","صدم","12/13/2017 10:43:00 AM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الأمن","محافظة العاصمة عمان","نقل مشترك","12/13/2017 10:43:00 AM","2","49","ذكر"
"1727503","صدم","12/14/2017 4:24:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 4:24:00 PM","2","49","ذكر"
"1727503","صدم","12/14/2017 4:24:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 4:24:00 PM","2","20","ذكر"
"1727523","صدم","12/14/2017 4:57:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 4:57:00 PM","2","19","انثى"
"1727523","صدم","12/14/2017 4:57:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 4:57:00 PM","2","32","ذكر"
"1727556","صدم","12/14/2017 5:56:00 PM","60","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 5:56:00 PM","2","28","ذكر"
"1727556","صدم","12/14/2017 5:56:00 PM","60","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 5:56:00 PM","2","33","ذكر"
"1727685","صدم","12/14/2017 11:25:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 11:25:00 PM","2","28","ذكر"
"1727685","صدم","12/14/2017 11:25:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/14/2017 11:25:00 PM","2","21","ذكر"
"1727694","صدم","12/15/2017 12:18:00 AM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 12:18:00 AM","2","21","ذكر"
"1727694","صدم","12/15/2017 12:18:00 AM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 12:18:00 AM","2","21","ذكر"
"1727696","صدم","12/15/2017 12:31:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 12:31:00 AM","2","54","ذكر"
"1727696","صدم","12/15/2017 12:31:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 12:31:00 AM","2","25","ذكر"
"1727707","صدم","12/15/2017 1:09:00 AM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغيير المسرب بشكل خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 1:09:00 AM","2","28","ذكر"
"1727707","صدم","12/15/2017 1:09:00 AM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 1:09:00 AM","2","46","ذكر"
"1727713","صدم","12/15/2017 1:49:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغيير المسرب بشكل خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 1:49:00 AM","2","36","ذكر"
"1727713","صدم","12/15/2017 1:49:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 1:49:00 AM","2","32","ذكر"
"1727718","صدم","12/15/2017 2:15:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 2:15:00 AM","2","36","ذكر"
"1727718","صدم","12/15/2017 2:15:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 2:15:00 AM","2","28","ذكر"
"1727782","صدم","12/15/2017 1:44:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 1:44:00 PM","2","28","ذكر"
"1727782","صدم","12/15/2017 1:44:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2017 1:44:00 PM","2","23","ذكر"
